event_lon,event_lat
-61.531629669014364,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.531629669014364,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.618974707322195,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.444284630706534,-26.986601365264505
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.531629669014364,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.45647231047042,-26.911444006720558
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-61.531629669014364,-26.984570085303858
-61.54381734877825,-26.90941272675991
-61.54381734877825,-26.90941272675991
-61.531629669014364,-26.984570085303858
-61.45647231047042,-26.911444006720558
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.835475886939093
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.835475886939093
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.835475886939093
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.83750716689974
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.83750716689974
-63.93057130253874,-24.83750716689974
-63.940727702341974,-24.75625596847385
-63.93057130253874,-24.83750716689974
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.865570343798026,-24.679067329969257
-63.85744522395544,-24.7582872484345
-63.865570343798026,-24.679067329969257
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.865570343798026,-24.679067329969257
-63.940727702341974,-24.75625596847385
-63.85744522395544,-24.7582872484345
-63.85744522395544,-24.7582872484345
-63.865570343798026,-24.679067329969257
-61.30615759338252,-26.76316056959331
-61.39350263169035,-26.761129289632663
-61.30615759338252,-26.76316056959331
-61.39350263169035,-26.761129289632663
-61.30615759338252,-26.76316056959331
-61.39350263169035,-26.761129289632663
-61.38131495192647,-26.83628664817661
-65.40528055396862,-24.183435019571334
-65.39715543412603,-24.262654938036576
-65.38903031428345,-24.33984357654117
-65.051837840816,-24.423126054927707
-65.13512031920254,-24.423126054927707
-65.06808808050118,-24.26671749795787
-65.14324543904513,-24.343906136462465
-65.14933927892707,-24.264686217997223
-65.21637151762843,-24.42109477496706
-65.22449663747102,-24.341874856501818
-65.30777911585756,-24.341874856501818
-64.98480560211465,-24.26671749795787
-64.90355440368876,-24.268748777918518
-64.96855536242947,-24.425157334888354
-64.97668048227206,-24.345937416423112
-64.99293072195724,-24.18749757949263
-65.00105584179983,-24.110308940988034
-65.13512031920254,-24.423126054927707
-65.14324543904513,-24.343906136462465
-65.14933927892707,-24.264686217997223
-65.21637151762843,-24.42109477496706
-65.22449663747102,-24.341874856501818
-65.30777911585756,-24.341874856501818
-65.38903031428345,-24.33984357654117
-65.39715543412603,-24.262654938036576
-65.40528055396862,-24.183435019571334
-65.47231279266998,-24.33984357654117
-65.48043791251257,-24.26062365807593
-65.051837840816,-24.423126054927707
-65.29965399601497,-24.42109477496706
-65.29965399601497,-24.42109477496706
-65.29965399601497,-24.42109477496706
-65.29965399601497,-24.42109477496706
-65.3829364744015,-24.419063495006412
-65.29965399601497,-24.42109477496706
-65.29965399601497,-24.42109477496706
-65.47231279266998,-24.33984357654117
-65.29152887617238,-24.5003146934323
-65.29965399601497,-24.42109477496706
-65.3829364744015,-24.419063495006412
-65.29965399601497,-24.42109477496706
-65.29965399601497,-24.42109477496706
-65.29152887617238,-24.5003146934323
-65.29965399601497,-24.42109477496706
-65.37481135455891,-24.498283413471654
-65.3829364744015,-24.419063495006412
-65.46418767282739,-24.419063495006412
-65.47231279266998,-24.33984357654117
-65.54747015121393,-24.417032215045765
-65.38090519444086,-24.419063495006412
-65.46418767282739,-24.419063495006412
-65.29965399601497,-24.42109477496706
-65.29152887617238,-24.5003146934323
-64.6902700078208,-23.098731520585716
-64.6902700078208,-23.098731520585716
-64.68214488797821,-23.17592015909031
-64.6902700078208,-23.098731520585716
-64.6902700078208,-23.098731520585716
-64.68214488797821,-23.17592015909031
-64.6902700078208,-23.098731520585716
-64.68214488797821,-23.17592015909031
-64.60901880939491,-23.098731520585716
-64.68214488797821,-23.17592015909031
-64.6902700078208,-23.098731520585716
-64.60901880939491,-23.098731520585716
-64.6902700078208,-23.098731520585716
-64.68214488797821,-23.17592015909031
-64.6902700078208,-23.098731520585716
-61.40569031145424,-26.685971931088716
-61.40569031145424,-26.685971931088716
-61.40569031145424,-26.685971931088716
-61.40569031145424,-26.685971931088716
-61.40569031145424,-26.685971931088716
-63.625879308441654,-25.32095179753378
-63.625879308441654,-25.32095179753378
-63.54056555009447,-25.32095179753378
-63.54056555009447,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.54056555009447,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-63.62384802848101,-25.32095179753378
-64.74105200683698,-23.40951735456474
-64.73292688699439,-23.486705993069336
-64.74105200683698,-23.40951735456474
-64.65980080841109,-23.41154863452539
-64.6516756885685,-23.488737273029983
-64.65980080841109,-23.40951735456474
-64.73292688699439,-23.486705993069336
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.65980080841109,-23.41154863452539
-64.73292688699439,-23.486705993069336
-64.74105200683698,-23.40951735456474
-64.82433448522352,-23.407486074604094
-64.74917712667957,-23.332328716060147
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.82433448522352,-23.407486074604094
-64.74917712667957,-23.332328716060147
-64.74105200683698,-23.40951735456474
-64.82433448522352,-23.407486074604094
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-64.74105200683698,-23.40951735456474
-63.02665172005072,-25.41032811580226
-63.09977779863402,-25.4895480342675
-63.10993419843726,-25.41032811580226
-63.016495320247486,-25.491579314228147
-63.09977779863402,-25.4895480342675
-63.10993419843726,-25.41032811580226
-63.09977779863402,-25.4895480342675
-63.10993419843726,-25.41032811580226
-63.09977779863402,-25.4895480342675
-63.02665172005072,-25.41032811580226
-63.09977779863402,-25.4895480342675
-63.10993419843726,-25.41032811580226
-63.09977779863402,-25.4895480342675
-63.016495320247486,-25.491579314228147
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.36384419351816,-25.406265555880964
-63.353687793714926,-25.485485474346206
-63.522284030448645,-25.48345419438556
-63.353687793714926,-25.485485474346206
-63.36384419351816,-25.406265555880964
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.37196931336075,-25.325014357455075
-63.288686834974214,-25.327045637415722
-63.522284030448645,-25.48345419438556
-63.353687793714926,-25.485485474346206
-63.60556650883518,-25.48142291442491
-63.522284030448645,-25.48345419438556
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.36384419351816,-25.406265555880964
-63.43697027210146,-25.485485474346206
-63.68884898722172,-25.479391634464264
-63.60556650883518,-25.48142291442491
-63.61572290863842,-25.40220299595967
-63.595410109031945,-25.5626741128508
-63.530409150291234,-25.40220299595967
-63.522284030448645,-25.48345419438556
-63.51212763064541,-25.5626741128508
-63.457283071707934,-25.325014357455075
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.36384419351816,-25.406265555880964
-63.353687793714926,-25.485485474346206
-63.34353139391169,-25.566736672772095
-63.522284030448645,-25.48345419438556
-63.51212763064541,-25.5626741128508
-63.353687793714926,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.522284030448645,-25.48345419438556
-63.353687793714926,-25.485485474346206
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.36384419351816,-25.406265555880964
-63.43697027210146,-25.485485474346206
-63.353687793714926,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.522284030448645,-25.48345419438556
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.34353139391169,-25.566736672772095
-63.361812913557515,-25.406265555880964
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.522284030448645,-25.48345419438556
-63.41868875245564,-25.645956591237336
-63.33337499410845,-25.645956591237336
-63.34353139391169,-25.566736672772095
-63.353687793714926,-25.485485474346206
-63.361812913557515,-25.406265555880964
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.60556650883518,-25.48142291442491
-63.530409150291234,-25.40220299595967
-63.522284030448645,-25.48345419438556
-63.51212763064541,-25.5626741128508
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.34353139391169,-25.566736672772095
-63.353687793714926,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.34353139391169,-25.566736672772095
-63.426813872298226,-25.564705392811447
-63.33337499410845,-25.647987871197984
-63.34353139391169,-25.566736672772095
-63.353687793714926,-25.485485474346206
-63.41665747249499,-25.645956591237336
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-63.51212763064541,-25.564705392811447
-63.4471266719047,-25.404234275920317
-63.4471266719047,-25.404234275920317
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.33337499410845,-25.647987871197984
-63.43697027210146,-25.485485474346206
-63.426813872298226,-25.564705392811447
-63.41665747249499,-25.645956591237336
-63.361812913557515,-25.406265555880964
-63.353687793714926,-25.485485474346206
-63.34353139391169,-25.566736672772095
-63.33337499410845,-25.647987871197984
-63.4471266719047,-25.404234275920317
-63.51212763064541,-25.564705392811447
-63.520252750488,-25.48345419438556
-63.33337499410845,-25.647987871197984
-63.34353139391169,-25.566736672772095
-63.353687793714926,-25.485485474346206
-63.361812913557515,-25.406265555880964
-63.41665747249499,-25.645956591237336
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-63.4471266719047,-25.404234275920317
-63.51212763064541,-25.564705392811447
-63.520252750488,-25.48345419438556
-63.34353139391169,-25.566736672772095
-63.426813872298226,-25.564705392811447
-63.43697027210146,-25.485485474346206
-61.610849587479606,-26.45643729553558
-61.340689352713525,-26.53768849396147
-61.42600311106071,-26.53565721400082
-61.51334814936854,-26.533625934040174
-61.523504549171776,-26.458468575496227
-61.59866190771572,-26.531594654079527
-61.69616334582679,-26.454406015574932
-61.40365903149359,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.41584671125747,-26.61081457254477
-61.501160469604656,-26.60878329258412
-61.49100406980142,-26.685971931088716
-61.41584671125747,-26.61081457254477
-61.40365903149359,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.49100406980142,-26.685971931088716
-61.501160469604656,-26.60878329258412
-61.41584671125747,-26.61081457254477
-61.40365903149359,-26.685971931088716
-61.41584671125747,-26.61081457254477
-61.49100406980142,-26.685971931088716
-61.501160469604656,-26.60878329258412
-61.501160469604656,-26.60878329258412
-61.49100406980142,-26.685971931088716
-61.41584671125747,-26.61081457254477
-61.40365903149359,-26.688003211049363
-61.41584671125747,-26.61081457254477
-61.49100406980142,-26.685971931088716
-61.501160469604656,-26.60878329258412
-61.59866190771572,-26.531594654079527
-61.51334814936854,-26.533625934040174
-61.43819079082459,-26.460499855456874
-61.42600311106071,-26.53565721400082
-61.35084575251676,-26.460499855456874
-61.340689352713525,-26.53768849396147
-61.340689352713525,-26.53768849396147
-61.42600311106071,-26.53565721400082
-61.340689352713525,-26.53768849396147
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.262890454847366,-26.066431543091312
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-62.358360612997785,-25.98721162462607
-62.34820421319455,-26.064400263130665
-62.358360612997785,-25.98721162462607
-63.061183479381725,-27.10847816290334
-62.98602612083778,-27.03535208432004
-62.97586972103454,-27.110509442863986
-62.965713321231306,-27.18769808136858
-62.900712362490594,-27.03535208432004
-62.89055596268736,-27.112540722824633
-62.823523723986,-26.96222600573674
-62.97586972103454,-27.110509442863986
-63.061183479381725,-27.10847816290334
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.491579314228147
-63.089621398830786,-25.57079923269339
-63.17493515717797,-25.57079923269339
-63.07946499902755,-25.652050431119278
-63.00633892044425,-25.572830512654036
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.09977779863402,-25.491579314228147
-63.17493515717797,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.089621398830786,-25.57079923269339
-63.05915219942108,-25.81252154801041
-63.134309557965025,-25.89174146647565
-63.1546223575715,-25.73127034958452
-63.2277484361548,-25.81049026804976
-63.14446595776826,-25.81049026804976
-63.14446595776826,-25.81049026804976
-63.14446595776826,-25.81049026804976
-63.14446595776826,-25.81252154801041
-63.2277484361548,-25.81049026804976
-63.14446595776826,-25.81252154801041
-64.79183400585316,-23.722334468504414
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.71058280742727,-23.72436574846506
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79183400585316,-23.722334468504414
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-64.79995912569575,-23.64514582999982
-64.71667664730921,-23.64514582999982
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.52898812969215,-25.983149064704776
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.52898812969215,-25.983149064704776
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.43351797154173,-26.064400263130665
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.43351797154173,-26.064400263130665
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.52898812969215,-25.983149064704776
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.67930284678005,-26.13346378179267
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.58383268862963,-26.210652420297265
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.423361571738496,-26.139557621674612
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.58383268862963,-26.210652420297265
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.67930284678005,-26.13346378179267
-62.67930284678005,-26.13346378179267
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.67930284678005,-26.13346378179267
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.50867533008568,-26.137526341713965
-62.68945924658328,-26.058306423248723
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.67930284678005,-26.13346378179267
-62.614301888039336,-25.983149064704776
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.52898812969215,-25.985180344665423
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.59398908843286,-26.135495061753318
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.68945924658328,-26.058306423248723
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.67930284678005,-26.13346378179267
-62.68945924658328,-26.058306423248723
-62.58383268862963,-26.210652420297265
-62.50867533008568,-26.137526341713965
-62.43351797154173,-26.064400263130665
-62.59398908843286,-26.135495061753318
-62.423361571738496,-26.139557621674612
-62.43351797154173,-26.064400263130665
-62.44367437134497,-25.985180344665423
-62.498518930282444,-26.212683700257912
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.58383268862963,-26.210652420297265
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.614301888039336,-25.983149064704776
-62.67930284678005,-26.13346378179267
-62.68945924658328,-26.058306423248723
-62.43351797154173,-26.064400263130665
-62.67930284678005,-26.13346378179267
-62.614301888039336,-25.983149064704776
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.52898812969215,-25.985180344665423
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.6041454882361,-26.06033770320937
-62.6041454882361,-26.06033770320937
-62.68945924658328,-26.058306423248723
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.67930284678005,-26.13346378179267
-62.68945924658328,-26.058306423248723
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.6041454882361,-26.06033770320937
-62.43351797154173,-26.064400263130665
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.6041454882361,-26.06033770320937
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.59398908843286,-26.135495061753318
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.52898812969215,-25.985180344665423
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.518831729888916,-26.062368983170018
-62.52898812969215,-25.985180344665423
-62.6041454882361,-26.06033770320937
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.50867533008568,-26.137526341713965
-62.518831729888916,-26.062368983170018
-62.59398908843286,-26.135495061753318
-62.307578613981605,-26.3670609772671
-62.220233575673774,-26.36909225722775
-62.307578613981605,-26.3670609772671
-62.23242125543766,-26.2939348986838
-62.220233575673774,-26.36909225722775
-62.307578613981605,-26.3670609772671
-62.31773501378484,-26.291903618723154
-62.307578613981605,-26.3670609772671
-62.220233575673774,-26.36909225722775
-62.307578613981605,-26.3670609772671
-62.220233575673774,-26.36909225722775
-61.40365903149359,-26.688003211049363
-61.48897278984077,-26.685971931088716
-61.48897278984077,-26.685971931088716
-61.40365903149359,-26.688003211049363
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.66589464829303,-23.334359996020794
-64.74105200683698,-23.41154863452539
-64.73292688699439,-23.488737273029983
-64.65776952845044,-23.41154863452539
-64.64964440860786,-23.49076855299063
-64.82230320526287,-23.40951735456474
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.74105200683698,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.65776952845044,-23.41154863452539
-64.65776952845044,-23.41154863452539
